Unnamed: 0,de,uk,TRANSLATION,BLEURT_Score,Normalized_BLEURT_Score,Percentage_BLEURT_Score,UK
682.0,Das ist mein Schlafzimmer.,Це моя спальня.,Це моя спальня.,0.9329867362976074,0.9867603429063548,98.67603429063549,
683.0,Das ist mir egal.,Я не заперечую.,Мені байдуже.,0.28933578729629517,0.6834759245106325,68.34759245106325,
684.0,Das ist mir völlig egal!,Мені цілком байдуже!,Мені байдуже!,0.47058314085006714,0.7688785768233654,76.88785768233653,
685.0,Das ist nicht das einzige Problem.,Це не єдина проблема.,Це не єдина проблема.,0.872245728969574,0.9581395491223386,95.81395491223385,
686.0,"Das ist nicht das, was ich bestellt habe.",Я не це замовляла.,"Це не те, що я замовив.",0.6845921277999878,0.8697183118369962,86.97183118369962,
687.0,Das ist nicht immer der Fall.,Це не завжди так.,Це не завжди так.,0.9397330284118652,0.9899391547816033,98.99391547816033,
688.0,Das ist nicht komisch.,Це не смішно.,Це не дивно.,0.522254228591919,0.7932256795783243,79.32256795783243,
689.0,Das ist nicht legal.,Це незаконно.,Це не легально.,0.6715942025184631,0.8635937683783487,86.35937683783487,
690.0,Das ist nicht logisch.,Це нелогічно.,Це нелогічно.,0.9400745630264282,0.9901000838179086,99.01000838179085,
691.0,"Das ist nicht meine Meinung, nur meine Übersetzung!","Це не моя точка зору, а лише мій переклад!","Це не моя думка, а мій переклад!",0.5568211674690247,0.8095134112585617,80.95134112585617,
692.0,"Das ist nicht mein Haus, nein.","Ні, це не мій будинок.","Це не мій будинок, ні.",0.9410030841827393,0.9905375973480243,99.05375973480243,
693.0,Das ist nicht möglich!,Це неможливо!,Це неможливо!,0.9272457361221313,0.9840552184877074,98.40552184877073,
694.0,Das ist nichts für dich.,Це не тобі.,Це не для тебе.,0.509884238243103,0.787397015246636,78.7397015246636,
695.0,Das ist nicht sicher.,Це не є безпечним.,Це небезпечно.,0.6507358551025391,0.8537654417448685,85.37654417448685,
696.0,"Das ist nichts, was jeder Beliebige tun kann.","Це не те, що може зробити кожен.","Це не те, що будь-хто може зробити.",0.7015619277954102,0.8777143785403686,87.77143785403686,
697.0,Das ist nicht Tom.,Це не Том.,Це не Том.,0.8996836543083191,0.9710681329164869,97.10681329164869,
698.0,Das ist nicht unmöglich.,Це не неможливо.,Це можливо.,0.21293632686138153,0.6474769627135568,64.74769627135568,
699.0,Das ist nicht verkäuflich.,Це не на продаж.,Це не продається.,0.44818317890167236,0.758323850784126,75.8323850784126,
700.0,"Das ist nicht, was ich bestellt habe.",Я не це замовляв.,"Це не те, що я замовив.",0.7321887016296387,0.8921455283802989,89.21455283802989,
701.0,"Das ist nicht, was ich bestellt habe.",Я не це замовляла.,"Це не те, що я замовив.",0.6845921277999878,0.8697183118369962,86.97183118369962,
702.0,Das ist nicht wichtig.,Це не має значення.,Це не важливо.,-0.06235469877719879,0.5177615032243663,51.776150322436635,
703.0,Das ist nicht zum Lachen!,Це не смішно!,Це не смішно!,0.9314675331115723,0.9860445035909362,98.60445035909362,
704.0,Das ist nicht zum Lachen!,Це не смішно.,Це не смішно!,0.8662219047546387,0.9553011597338363,95.53011597338363,
705.0,Das ist nur ein Placebo.,Це лише плацебо.,Це просто плацебо.,0.7422330379486084,0.8968783586563925,89.68783586563926,
706.0,Das ist original.,Оригінально.,Це оригінально.,0.9484211206436157,0.9940329310800198,99.40329310800198,
707.0,Das ist reine Zeitverschwendung.,Це тільки даремна трата часу.,Це марнування часу.,-0.01131485402584076,0.5418111681156271,54.18111681156271,
708.0,Das ist richtig!,Вірно!,Це правильно!,-0.051447793841362,0.5229007705945072,52.290077059450724,
709.0,Das ist Sabotage.,Це саботаж.,Це Сабота.,0.5774077773094177,0.819213696796664,81.9213696796664,
710.0,Das ist schon aus der Mode.,Це вже не в моді.,Це вже не мода.,0.6795883774757385,0.8673605750710643,86.73605750710644,
711.0,Das ist sehr großzügig von Ihnen.,Це дуже великодушно з вашого боку.,Це дуже щедро від вас.,0.06561048328876495,0.5780579199048603,57.805791990486036,
712.0,Das ist sehr schlecht.,Це дуже погано.,Це дуже погано.,0.9366352558135986,0.9884795031455027,98.84795031455027,
713.0,Das ist sehr teuer.,Це надзвичайно дорого.,Це дуже дорого.,0.10291817039251328,0.5956370755054323,59.563707550543235,
714.0,Das ist sehr unprofessionell.,Це дуже непрофесійно.,Це дуже непрофесійно.,0.9460519552230835,0.9929165947213703,99.29165947213703,
715.0,Das ist sein Auto.,Це його машина.,Це його машина.,0.9331521987915039,0.9868383078286556,98.68383078286556,
716.0,Das ist seine Formel.,Це його формула.,Це його формула.,0.9287471771240234,0.9847626883698243,98.47626883698243,
717.0,Das ist seine Meinung.,Це його думка.,Він так думає.,0.036715224385261536,0.5644426493851162,56.44426493851162,
718.0,Das ist sein Haus.,Цей будинок належить йому.,Це його будинок.,0.03427204489707947,0.563291438047264,56.3291438047264,
719.0,Das ist sein Pferd.,Це її кінь.,Це його кінь.,0.8386825323104858,0.9423247746796894,94.23247746796895,
720.0,Das ist sein Pferd.,Це його кінь.,Це його кінь.,0.9221246242523193,0.9816421816742215,98.16421816742215,
721.0,Das ist so klar wie Kloßbrühe.,Це ясно як божий день.,Це точно як клонування.,0.40427589416503906,0.7376350048570799,73.763500485708,
722.0,Das ist so langweilig.,Це так нудно.,Це так нудно.,0.9337383508682251,0.987114499127613,98.7114499127613,
723.0,"Das ist Tom, mein Kollege.","Це Том, мій колега.","Це Том, мій колега.",0.9347213506698608,0.9875776826645669,98.7577682664567,
724.0,Das ist Toms Familie.,Це родина Тома.,Це сім'я Тома.,0.29800957441329956,0.687562960325853,68.7562960325853,
725.0,Das ist Toms Job.,Це робота Тома.,Це робота Тома.,0.917035698890686,0.9792443109479265,97.92443109479265,
726.0,Das ist Toms Schirm.,Це парасолька Тома.,Це парасолька Тома.,0.9347289800643921,0.9875812775889381,98.7581277588938,
727.0,Das ist Toms Vater.,Це тато Тома.,Це батько Тома.,0.6746143102645874,0.8650168248077642,86.50168248077642,
728.0,Das ist Tom.,Це Том.,Це Том.,0.9210388660430908,0.9811305789996426,98.11305789996426,
729.0,Das ist ungewöhnlich.,Це незвично.,Це незвично.,0.9358030557632446,0.9880873755355735,98.80873755355735,
730.0,Das ist unmöglich.,Це неможливо.,Це неможливо.,0.9344651699066162,0.9874569718446646,98.74569718446647,
731.0,Das ist unser Auto.,Це наша машина.,Це наша машина.,0.9490331411361694,0.9943213114194233,99.43213114194232,
732.0,Das ist unser Baseballplatz.,Це наше бейсбольне поле.,Це наше поле для бейсболу.,0.7874875664710999,0.9182020176737716,91.82020176737716,
733.0,Das ist unsere Chance.,Це наш шанс.,Це наш шанс.,0.9422533512115479,0.9911267155793575,99.11267155793576,
734.0,Das ist unsere Schule.,Це наша школа.,Це наша школа.,0.9415613412857056,0.9908006447047494,99.08006447047494,
735.0,Das ist verständlich.,Це зрозуміло.,Це зрозуміло.,0.9357458353042603,0.9880604136027894,98.80604136027894,
736.0,Das ist völlig verständlich.,Це цілком зрозуміло.,Це зрозуміло.,0.30966976284980774,0.6930571703069582,69.30571703069582,
737.0,Das ist von meinem Vater.,Це належить батьку.,Це від мого батька.,0.2894580662250519,0.6835335415992853,68.35335415992853,
738.0,Das ist von Tom.,Це від Тома.,Це від Тома.,0.9264917969703674,0.9836999669379299,98.369996693793,
739.0,Das ist vor drei Tagen passiert.,Це було три дні тому.,Це сталося три дні тому.,0.7519744038581848,0.9014684311154635,90.14684311154635,
740.0,Das ist Wasser.,Це вода.,Це вода.,0.8933844566345215,0.968099989226461,96.8099989226461,
741.0,Das ist wirklich eine nette Überraschung!,Це насправді добрий сюрприз!,Яка ж приємна несподіванка!,0.24744626879692078,0.6637378377810599,66.37378377810599,
742.0,Das ist wirklich großartig!,Це дивовижно!,Це справді чудово!,0.7871098518371582,0.9180240408320497,91.80240408320498,
743.0,Das ist wirklich traurig.,Це справді сумно.,Це дуже сумно.,0.5602698922157288,0.8111384294157383,81.11384294157384,
744.0,Das ist zu teuer.,Це задорого!,Це надто дорого.,0.59654700756073,0.8282319858620611,82.82319858620612,
745.0,Das ist zu teuer!,Це занадто дорого!,Це надто дорого!,0.870360255241394,0.9572511253517549,95.7251125351755,
746.0,Das ist zu teuer.,Це занадто дорого!,Це надто дорого.,0.6753955483436584,0.8653849394463075,86.53849394463074,
747.0,Das Jobangebot steht noch.,Пропозиція роботи ще в силі.,Ще є попит на роботу.,0.04423992335796356,0.5679882418449421,56.798824184494215,
748.0,Das kann jeder.,Будь-хто може це зробити.,Так може бути будь-хто.,0.7614139318466187,0.9059162793790981,90.59162793790982,
749.0,Das kann jeder.,Кожен може це зробити.,Так може бути будь-хто.,0.5153812766075134,0.7899871863414444,78.99871863414444,
750.0,Das kann man in jedem Wörterbuch nachsehen.,Це є в будь-якому словнику.,Ви можете перевірити це в кожному словнику.,0.4308822751045227,0.7501717699801123,75.01717699801122,
751.0,Das kann nur sie sein.,Це може бути лише вона.,Це може бути тільки вона.,0.8410811424255371,0.943454985199584,94.3454985199584,
752.0,Das kannst du nicht machen.,Не можна цього робити.,Ти не можеш цього зробити.,0.7823693752288818,0.9157903570422715,91.57903570422715,
