Unnamed: 0,DE,EN,TRANSLATION,BLEU_Score,avg
788,"Ich wusste, Sie würden so denken.",I knew you'd think so.,I knew you would think so.,7.262123179505913e-78,0.18881730579723205
789,"„Sendung“ eine Gesamtheit von Polyamid- oder Melamin-Kunststoffküchenartikeln, die von dem/denselben Dokument(en) begleitet und mit demselben Transportmittel befördert wird und aus demselben Drittland stammt; c) „zuständige Behörden“","‘consignment’ means a quantity of polyamide or melamine plastic kitchenware, covered by the same document(s), conveyed by the same means of transport and coming from the same third country;","'consignment ""means a set of polyamide or melamine plastic kitchenware accompanied by the same document (s) and transported by the same means of transport and originating from the same third country; (c) 'competent authorities"";",0.4957721945691046,0.18881730579723205
790,"Nein, Jimmy.","No, Jimmy.","No, not Jimmy.",1.646211035903463e-231,0.18881730579723205
791,Die Messwerte können nun mit jedem OPC-Client abgerufen werden.,The measured values can now be polled by any OPC client.,The measured values can now be retrieved with any OPC client.,0.587728372510532,0.18881730579723205
792,"Wir werden jedoch nicht akzeptieren, daß das gemeinschaftliche Konzept für die Regionen in äußerster Randlage durch das Konzept der Insellage verwässert wird, denn Inselregionen, die sich in äußerster Randlage befinden, haben aufgrund ihrer Entfernung vom europäischen Festland noch viel mehr Nachteile als Inseln im allgemeinen.","But we do not accept that the Community concept of outermost region should become diluted in the concept of island region. The fact is that the outermost island regions, because of their remoteness from the continent of Europe, are faced with more disadvantages than islands in general.","However, we will not accept that the Community approach to the outermost regions should be watered down by the concept of insularity, because island regions which are located in the outermost regions have many more disadvantages than islands in general because of their distance from the European mainland.",0.26253517425481177,0.18881730579723205
793,Monsieur... dieser Junge gehört zu mir.,Monsieur this child belongs to me.,Monsieur... this boy belongs to me.,7.262123179505913e-78,0.18881730579723205
794,Wir können jetzt gehen.,We can go now.,We can go now.,1.0,0.18881730579723205
795,Tyrrhenisches Meer (27),Tyrrhenian Sea (27),Tyrrhenian sea (27),1.0,0.18881730579723205
796,Wunderbar.,Excellent.,Wonderful. Thank you.,0.0,0.18881730579723205
797,"- Nein, nein, es ist okay.","- No, no, it's okay.","- No, no, it's okay.",1.0,0.18881730579723205
798,"Ich habe geduscht, die Dukaten aus meiner du-weißt-schon-was gezogen... den Kopf oben gehalten und mit meinem Leben weitergemacht.","I showered,plucked the sequins from my hoo-hoo... held my head up,got on with my life.","I took a shower, pulled the ducats out of my you-know-what... kept my head up and moved on with my life.",0.14962848372546667,0.18881730579723205
799,[10:48:29] xxx: ich habe dir doch gesagt dass ich in Teilzeit arbeite,[16:08:16] xxx: give me the name and adress of the hospital.,10: 48: 29 xxx: I told you that I am working part-time,4.65988169467104e-155,0.18881730579723205
800,Lausanne - Die Alpiq Holding AG hat am 30. April 2015 in Olten ihre 7. ordentliche Generalversammlung abgehalten.,Lausanne - Alpiq Holding Ltd. held its 7th Annual General meeting in Olten on 30 April 2015.,Lausanne - Alpiq Holding Ltd held its 7th Annual General Meeting in Olten on 30 April 2015.,1.0,0.18881730579723205
801,Die Renaissance der Weine des Savoyen,The rebirth of wines from the Savoy,The renaissance of Savoy wines,1.1549495860711975e-231,0.18881730579723205
802,"Nur zwei Schießstände außerhalb von Miami verkaufen Großkaliber Munition, und das ist der einzige in der Nähe des Flughafens.","Only two firing ranges outside of Miami sell high-caliber rounds, and this is the only one near the airport.","Only two shooting ranges outside Miami sell large-caliber ammunition, and that's the only one near the airport.",0.34154112772467243,0.18881730579723205
803,"172,53 EUR inkl. 19 % MwSt.","2,88 EUR inkl. 19 % MwSt.","172,53 EUR including 19% VAT.",8.38826642100846e-155,0.18881730579723205
804,"Diese Leute sind schlecht, durch und durch.","Look, these two robbers are so ruthless.","These people are bad, through and through.",1.331960397810445e-231,0.18881730579723205
805,In den zwanziger Jahren war Douglas Fairbanks Sr. in Japan (das er 1929 persönlich besuchte) der populärste westliche Kinostar.,"In the 1920s, the senior Douglas Fairbanks was Japan’s most popular western movie star (he visited the country in 1929).",In the 1920s Douglas Fairbanks Sr. was the most popular Western movie star in Japan (which he personally visited in 1929).,0.2867587687586826,0.18881730579723205
806,Er liebt mich.,he loves me!,He loves me.,1.2213386697554703e-77,0.18881730579723205
807,Ich liebe die eingebaute Video-Voreinstellungen für mobile Geräte.,I love the built-in video presets for portable devices.,I love the built-in video presets for mobile devices.,0.7506238537503395,0.18881730579723205
808,"CMA CGM versammelt die fünf Filialen, die sich den intermodale Transport in einer einzigen Entität aufpassen",CMA CGM reunites the five branches that takes care of intermodal transport in an only entity,CMA CGM reunites the five branches that take care of the intermodal transport in an only entity,0.6675075987129311,0.18881730579723205
809,- natürlich.,- Of course.,- Of course.,1.2213386697554703e-77,0.18881730579723205
810,"- Nein, natürlich nicht, ich...",I just...,"- No, of course not, I...",1.1640469867513693e-231,0.18881730579723205
811,Diese Verordnung ist in allen ihren Teilen verbindlich und gilt unmittelbar in jedem Mitgliedstaat.,This Regulation shall be binding in its entirety and directly applicable in all Member States.,This Regulation shall be binding in its entirety and directly applicable in all Member States.,1.0,0.18881730579723205
812,- Sie sind zu spät.,- You are late.,- You are too late.,7.380245217279165e-78,0.18881730579723205
813,Juli 1968 — Die Zölle auf Industrieerzeugnisse werden 18 Monate vor dem festgelegtenTermin abgeschat und ein Gemeinsamer Außenzolltarif eingeführt.,"July 1968 — Customs duties on industrial goods are completely abolished 18 months ahead of schedule, and a common external tariff is introduced.",July 1968 - Customs duties on industrial products are abolished 18 months before the fixed date and a Common External Tariff is introduced.,0.4426623526629488,0.18881730579723205
814,Wärmenennleistung > 6 kW und ≤ 12 kW,Rated heat output > 6 kW and ≤ 12 kW,Nominal heat output 6 kW and 12 kW,5.110544518963255e-78,0.18881730579723205
815,Home >> Die Bücher >> Die klassischen Abenteuer >> Asterix der Gallier,Home >> The Collection >> The collection of the albums of Asterix the Gaul >> Asterix the Gaul,Home The Books The Classic Adventures Asterix the Gaul,1.2646329001641844e-78,0.18881730579723205
816,Die halbe Portion?,The little twerp?,Half the portion?,1.5319719891192393e-231,0.18881730579723205
817,"Die angegebene Übertragungsgeschwindigkeit ergibt sich aus der maximalen Datenrate von 433,3 MBit/s pro Antenne, also insgesamt 867 MBit/s.","The displayed transmission rate results from the maximum data rate of 433.3 Mbps per antenna, hence an overall 867 Mbps.","The specified transmission speed results from the maximum data rate of 433.3 MBit / s per antenna, i.e. a total of 867 MBit / s.",0.31839277688719697,0.18881730579723205
818,"Nein, aber mit Handschellen gefesselt.","No, I'm just handcuffed.","No, but tied up with handcuffs.",1.1640469867513693e-231,0.18881730579723205
819,"Wenn man erst mal unsichtbar ist, ist es schwer, wieder sichtbar zu werden.","Once you're invisible, it's bloody hard to turn back.","Once you are invisible, it is hard to become visible again.",9.487289885028994e-155,0.18881730579723205
820,(Carter) lhr Inneres scheint aus einem Hologramm zu bestehen.,(Carter) The inside of the barrier seems to be some kind of hologram.,(Carter) Your interior seems to consist of a hologram.,3.2400884554029665e-78,0.18881730579723205
821,"Ich freue mich über die mit dem Rat erzielte Einigung zur Revision der Verordnung Nr. 1408/71. Mit der Annahme dieses einheitlichen, personenbezogenen Dokuments werden die derzeit verwendeten unterschiedlichen Formulare abgeschafft, die Rechte der Versicherten werden harmonisiert und Formalitäten vereinfacht.","I am pleased to note the agreement reached with the Council on the revision of Regulation No 1408/71. With the adoption of this single, personalised document, the various forms currently in use will be eliminated, the rights of the insured will be harmonised and formalities simplified.","I welcome the agreement reached with the Council on the revision of Regulation No 1408 / 71. With the adoption of this single personal document, the different forms currently used will be abolished, the rights of insured persons will be harmonised and formalities simplified.",0.507565780782926,0.18881730579723205
822,"Argentinien , China , EIA , Frankreich , Mexiko , Erdgas , Polen , Schiefergas , USA","Argentina, China, EIA, France, Mexico, natural gas, Poland, shale gas, United States","Argentina, China, EIA, France, Mexico, natural gas, Poland, shale gas, USA",0.8155395405382073,0.18881730579723205
823,"14.08.2012, 08:30 Uhr","03.09.2015, 11:06 Uhr","14.08.2012, 08: 30 a.m.",0.0,0.18881730579723205
824,Diese Seite wurde bisher 12.073-mal abgerufen.,"This page has been accessed 12,068 times.","This page has been accessed 12,073 times.",0.6434588841607617,0.18881730579723205
825,Ich sah Sie hereinkommen.,I saw you as I was coming in.,I saw you come in.,4.050364452470092e-78,0.18881730579723205
826,"Dies ist gleichzeitig der schwerste als auch der leichteste Bericht den ich schreibe, aber...",This is both the hardest and easiest review to write but I will be honest and objective. ...,"This is both the hardest and the easiest report I write, but...",0.3270943027999209,0.18881730579723205
827,"Wir sind keine Götter, sondern bloß Menschen.","We're not gods, but mere men.","We are not gods, we are just human beings.",6.7393716283177006e-155,0.18881730579723205
828,"1916 legte er dieses Amt nieder, um bis 1928 Direktor der Londoner National Gallery zu werden.",He resigned this post in 1916 to take up his appointment as director of the National Gallery.,In 1916 he resigned from this position to become director of the National Gallery in London until 1928.,0.27098211583470044,0.18881730579723205
